dates,SKU,price_per_sku,num_purchases,week_num,year,discount,fincode,ui1_code,ui2_code,ui3_code,vendor,brand_code,creation_date,expiration_date,week_num_expiration,year_expiration,week_num_creation,year_creation
2019-03-06,72784,130.405,5,10,2019,1.0,15,151,15100,1510002,AWD3XQ,79VL731U,2018-01-23,2200-01-01 00:00:00,1,2200,4,2018
2019-03-06,49661,159.832,10,10,2019,1.0,15,151,15100,1510003,2CI2A8,WKXRWTP7,2019-02-03,2200-01-01 00:00:00,1,2200,5,2019
2019-03-06,57561,96.124,9,10,2019,1.0,15,151,15100,1510002,SHL570,79VL731U,2018-02-10,2019-10-28 00:00:00,44,2019,6,2018
2019-03-06,89272,121.405,5,10,2019,1.0,15,151,15100,1510003,UH2WWF,WKXRWTP7,2018-04-14,2200-01-01 00:00:00,1,2200,15,2018
2019-03-06,54404,81.124,12,10,2019,1.0,15,151,15100,1510003,SHL570,WKXRWTP7,2018-11-17,2200-01-01 00:00:00,1,2200,46,2018
2019-03-07,43678,145.405,8,10,2019,1.0,15,151,15100,1510002,VWHZMG,79VL731U,2018-12-13,2200-01-01 00:00:00,1,2200,50,2018
2019-03-07,84395,136.405,8,10,2019,1.0,15,151,15100,1510003,GVL335,WKXRWTP7,2018-04-12,2200-01-01 00:00:00,1,2200,15,2018
2019-03-07,57561,96.124,8,10,2019,1.0,15,151,15100,1510002,SHL570,79VL731U,2018-02-10,2019-10-28 00:00:00,44,2019,6,2018
2019-03-07,10334,97.832,9,10,2019,1.0,15,151,15100,1510002,4HJSP5,79VL731U,2018-04-19,2200-01-01 00:00:00,1,2200,16,2018
2019-03-07,60870,115.405,6,10,2019,1.0,15,151,15100,1510003,UEYMBB,WKXRWTP7,2018-01-17,2019-04-02 00:00:00,14,2019,3,2018
2019-03-07,17812,75.259,4,10,2019,1.0,15,151,15100,1510002,4O4WSH,79VL731U,2018-09-21,2200-01-01 00:00:00,1,2200,38,2018
2019-03-07,90611,82.1331,7,10,2019,0.9,15,151,15100,1510002,FI3ASO,79VL731U,2018-03-02,2200-01-01 00:00:00,1,2200,9,2018
2019-03-07,11050,105.978,9,10,2019,1.0,15,151,15100,1510003,CHQKSO,WKXRWTP7,2018-04-21,2200-01-01 00:00:00,1,2200,16,2018
2019-03-07,49661,159.832,10,10,2019,1.0,15,151,15100,1510003,2CI2A8,WKXRWTP7,2019-02-03,2200-01-01 00:00:00,1,2200,5,2019
2019-03-07,72784,130.405,8,10,2019,1.0,15,151,15100,1510002,AWD3XQ,79VL731U,2018-01-23,2200-01-01 00:00:00,1,2200,4,2018
2019-03-08,83329,84.405,9,10,2019,1.0,15,151,15100,1510002,VWHZMG,79VL731U,2018-11-20,2200-01-01 00:00:00,1,2200,47,2018
2019-03-08,84395,136.405,9,10,2019,1.0,15,151,15100,1510003,GVL335,WKXRWTP7,2018-04-12,2200-01-01 00:00:00,1,2200,15,2018
2019-03-08,89272,121.405,7,10,2019,1.0,15,151,15100,1510003,UH2WWF,WKXRWTP7,2018-04-14,2200-01-01 00:00:00,1,2200,15,2018
2019-03-08,24125,108.124,6,10,2019,1.0,15,151,15100,1510003,UEYMBB,WKXRWTP7,2019-03-08,2019-05-24 00:00:00,21,2019,10,2019
2019-03-08,49661,159.832,9,10,2019,1.0,15,151,15100,1510003,2CI2A8,WKXRWTP7,2019-02-03,2200-01-01 00:00:00,1,2200,5,2019
2019-03-08,90611,82.1331,8,10,2019,0.9,15,151,15100,1510002,FI3ASO,79VL731U,2018-03-02,2200-01-01 00:00:00,1,2200,9,2018
2019-03-08,60870,115.405,7,10,2019,1.0,15,151,15100,1510003,UEYMBB,WKXRWTP7,2018-01-17,2019-04-02 00:00:00,14,2019,3,2018
2019-03-08,80308,116.978,7,10,2019,1.0,15,151,15100,1510003,7I77VL,WKXRWTP7,2018-07-16,2200-01-01 00:00:00,1,2200,29,2018
2019-03-08,11050,105.978,7,10,2019,1.0,15,151,15100,1510003,CHQKSO,WKXRWTP7,2018-04-21,2200-01-01 00:00:00,1,2200,16,2018
2019-03-08,43678,145.405,11,10,2019,1.0,15,151,15100,1510002,VWHZMG,79VL731U,2018-12-13,2200-01-01 00:00:00,1,2200,50,2018
2019-03-08,10334,97.832,9,10,2019,1.0,15,151,15100,1510002,4HJSP5,79VL731U,2018-04-19,2200-01-01 00:00:00,1,2200,16,2018
2019-03-09,10334,97.832,8,10,2019,1.0,15,151,15100,1510002,4HJSP5,79VL731U,2018-04-19,2200-01-01 00:00:00,1,2200,16,2018
2019-03-09,49661,159.832,10,10,2019,1.0,15,151,15100,1510003,2CI2A8,WKXRWTP7,2019-02-03,2200-01-01 00:00:00,1,2200,5,2019
2019-03-09,24125,108.124,6,10,2019,1.0,15,151,15100,1510003,UEYMBB,WKXRWTP7,2019-03-08,2019-05-24 00:00:00,21,2019,10,2019
2019-03-09,43678,145.405,9,10,2019,1.0,15,151,15100,1510002,VWHZMG,79VL731U,2018-12-13,2200-01-01 00:00:00,1,2200,50,2018
2019-03-09,90611,82.1331,7,10,2019,0.9,15,151,15100,1510002,FI3ASO,79VL731U,2018-03-02,2200-01-01 00:00:00,1,2200,9,2018
2019-03-09,38767,67.697,10,10,2019,1.0,15,151,15100,1510002,4HJSP5,79VL731U,2018-02-08,2200-01-01 00:00:00,1,2200,6,2018
2019-03-09,89272,121.405,6,10,2019,1.0,15,151,15100,1510003,UH2WWF,WKXRWTP7,2018-04-14,2200-01-01 00:00:00,1,2200,15,2018
2019-03-09,84395,136.405,8,10,2019,1.0,15,151,15100,1510003,GVL335,WKXRWTP7,2018-04-12,2200-01-01 00:00:00,1,2200,15,2018
2019-03-09,83329,84.405,10,10,2019,1.0,15,151,15100,1510002,VWHZMG,79VL731U,2018-11-20,2200-01-01 00:00:00,1,2200,47,2018
2019-03-10,80308,116.978,5,10,2019,1.0,15,151,15100,1510003,7I77VL,WKXRWTP7,2018-07-16,2200-01-01 00:00:00,1,2200,29,2018
2019-03-10,11050,105.978,7,10,2019,1.0,15,151,15100,1510003,CHQKSO,WKXRWTP7,2018-04-21,2200-01-01 00:00:00,1,2200,16,2018
2019-03-10,60870,115.405,5,10,2019,1.0,15,151,15100,1510003,UEYMBB,WKXRWTP7,2018-01-17,2019-04-02 00:00:00,14,2019,3,2018
2019-03-10,43678,145.405,10,10,2019,1.0,15,151,15100,1510002,VWHZMG,79VL731U,2018-12-13,2200-01-01 00:00:00,1,2200,50,2018
2019-03-10,89272,121.405,5,10,2019,1.0,15,151,15100,1510003,UH2WWF,WKXRWTP7,2018-04-14,2200-01-01 00:00:00,1,2200,15,2018
2019-03-10,24125,108.124,6,10,2019,1.0,15,151,15100,1510003,UEYMBB,WKXRWTP7,2019-03-08,2019-05-24 00:00:00,21,2019,10,2019
2019-03-10,90611,82.1331,7,10,2019,0.9,15,151,15100,1510002,FI3ASO,79VL731U,2018-03-02,2200-01-01 00:00:00,1,2200,9,2018
2019-03-10,49661,159.832,9,10,2019,1.0,15,151,15100,1510003,2CI2A8,WKXRWTP7,2019-02-03,2200-01-01 00:00:00,1,2200,5,2019
2019-03-11,89272,121.51,5,11,2019,1.0,15,151,15100,1510003,UH2WWF,WKXRWTP7,2018-04-14,2200-01-01 00:00:00,1,2200,15,2018
2019-03-11,17812,73.642,4,11,2019,1.0,15,151,15100,1510002,4O4WSH,79VL731U,2018-09-21,2200-01-01 00:00:00,1,2200,38,2018
2019-03-11,72784,129.642,7,11,2019,1.0,15,151,15100,1510002,AWD3XQ,79VL731U,2018-01-23,2200-01-01 00:00:00,1,2200,4,2018
2019-03-11,57561,90.573,8,11,2019,0.95,15,151,15100,1510002,SHL570,79VL731U,2018-02-10,2019-10-28 00:00:00,44,2019,6,2018
2019-03-11,84395,136.076,8,11,2019,1.0,15,151,15100,1510003,GVL335,WKXRWTP7,2018-04-12,2200-01-01 00:00:00,1,2200,15,2018
2019-03-11,10334,97.944,10,11,2019,1.0,15,151,15100,1510002,4HJSP5,79VL731U,2018-04-19,2200-01-01 00:00:00,1,2200,16,2018
2019-03-11,60870,115.51,8,11,2019,1.0,15,151,15100,1510003,UEYMBB,WKXRWTP7,2018-01-17,2019-04-02 00:00:00,14,2019,3,2018
2019-03-11,11050,106.076,7,11,2019,1.0,15,151,15100,1510003,CHQKSO,WKXRWTP7,2018-04-21,2200-01-01 00:00:00,1,2200,16,2018
2019-03-11,43678,145.51,9,11,2019,1.0,15,151,15100,1510002,VWHZMG,79VL731U,2018-12-13,2200-01-01 00:00:00,1,2200,50,2018
2019-03-11,49661,158.208,8,11,2019,1.0,15,151,15100,1510003,2CI2A8,WKXRWTP7,2019-02-03,2200-01-01 00:00:00,1,2200,5,2019
2019-03-12,49661,158.208,8,11,2019,1.0,15,151,15100,1510003,2CI2A8,WKXRWTP7,2019-02-03,2200-01-01 00:00:00,1,2200,5,2019
2019-03-12,83329,84.51,11,11,2019,1.0,15,151,15100,1510002,VWHZMG,79VL731U,2018-11-20,2200-01-01 00:00:00,1,2200,47,2018
2019-03-12,80308,117.944,6,11,2019,1.0,15,151,15100,1510003,7I77VL,WKXRWTP7,2018-07-16,2200-01-01 00:00:00,1,2200,29,2018
2019-03-12,38767,69.07600000000001,7,11,2019,1.0,15,151,15100,1510002,4HJSP5,79VL731U,2018-02-08,2200-01-01 00:00:00,1,2200,6,2018
2019-03-12,57561,90.573,8,11,2019,0.95,15,151,15100,1510002,SHL570,79VL731U,2018-02-10,2019-10-28 00:00:00,44,2019,6,2018
2019-03-12,89272,121.51,6,11,2019,1.0,15,151,15100,1510003,UH2WWF,WKXRWTP7,2018-04-14,2200-01-01 00:00:00,1,2200,15,2018
2019-03-12,72784,129.642,6,11,2019,1.0,15,151,15100,1510002,AWD3XQ,79VL731U,2018-01-23,2200-01-01 00:00:00,1,2200,4,2018
2019-03-12,84395,136.076,8,11,2019,1.0,15,151,15100,1510003,GVL335,WKXRWTP7,2018-04-12,2200-01-01 00:00:00,1,2200,15,2018
2019-03-12,54404,82.944,9,11,2019,1.0,15,151,15100,1510003,SHL570,WKXRWTP7,2018-11-17,2200-01-01 00:00:00,1,2200,46,2018
2019-03-12,90611,91.378,5,11,2019,1.0,15,151,15100,1510002,FI3ASO,79VL731U,2018-03-02,2200-01-01 00:00:00,1,2200,9,2018
2019-03-12,43678,145.51,9,11,2019,1.0,15,151,15100,1510002,VWHZMG,79VL731U,2018-12-13,2200-01-01 00:00:00,1,2200,50,2018
2019-03-12,32950,459.225,3,11,2019,1.0,FE,FE1,FE100,FE10000,AO59EQ,3FAIRJ4W,2018-01-15,2200-01-01 00:00:00,1,2200,3,2018
2019-03-13,78833,309.765,1,11,2019,1.0,FE,FE1,FE100,FE10000,UH2WWF,3FAIRJ4W,2018-09-05,2200-01-01 00:00:00,1,2200,36,2018
2019-03-13,17812,73.642,4,11,2019,1.0,15,151,15100,1510002,4O4WSH,79VL731U,2018-09-21,2200-01-01 00:00:00,1,2200,38,2018
2019-03-13,38767,69.07600000000001,8,11,2019,1.0,15,151,15100,1510002,4HJSP5,79VL731U,2018-02-08,2200-01-01 00:00:00,1,2200,6,2018
2019-03-13,84395,136.076,8,11,2019,1.0,15,151,15100,1510003,GVL335,WKXRWTP7,2018-04-12,2200-01-01 00:00:00,1,2200,15,2018
2019-03-13,11050,106.076,7,11,2019,1.0,15,151,15100,1510003,CHQKSO,WKXRWTP7,2018-04-21,2200-01-01 00:00:00,1,2200,16,2018
2019-03-13,49661,158.208,8,11,2019,1.0,15,151,15100,1510003,2CI2A8,WKXRWTP7,2019-02-03,2200-01-01 00:00:00,1,2200,5,2019
2019-03-13,83329,84.51,9,11,2019,1.0,15,151,15100,1510002,VWHZMG,79VL731U,2018-11-20,2200-01-01 00:00:00,1,2200,47,2018
2019-03-13,24125,109.944,6,11,2019,1.0,15,151,15100,1510003,UEYMBB,WKXRWTP7,2019-03-08,2019-05-24 00:00:00,21,2019,10,2019
2019-03-13,10334,97.944,11,11,2019,1.0,15,151,15100,1510002,4HJSP5,79VL731U,2018-04-19,2200-01-01 00:00:00,1,2200,16,2018
2019-03-13,72784,129.642,6,11,2019,1.0,15,151,15100,1510002,AWD3XQ,79VL731U,2018-01-23,2200-01-01 00:00:00,1,2200,4,2018
2019-03-13,43678,145.51,9,11,2019,1.0,15,151,15100,1510002,VWHZMG,79VL731U,2018-12-13,2200-01-01 00:00:00,1,2200,50,2018
2019-03-14,10334,97.944,9,11,2019,1.0,15,151,15100,1510002,4HJSP5,79VL731U,2018-04-19,2200-01-01 00:00:00,1,2200,16,2018
2019-03-14,17812,73.642,3,11,2019,1.0,15,151,15100,1510002,4O4WSH,79VL731U,2018-09-21,2200-01-01 00:00:00,1,2200,38,2018
2019-03-14,90611,91.378,4,11,2019,1.0,15,151,15100,1510002,FI3ASO,79VL731U,2018-03-02,2200-01-01 00:00:00,1,2200,9,2018
2019-03-14,43678,145.51,9,11,2019,1.0,15,151,15100,1510002,VWHZMG,79VL731U,2018-12-13,2200-01-01 00:00:00,1,2200,50,2018
2019-03-14,60870,115.51,6,11,2019,1.0,15,151,15100,1510003,UEYMBB,WKXRWTP7,2018-01-17,2019-04-02 00:00:00,14,2019,3,2018
2019-03-14,54404,82.944,9,11,2019,1.0,15,151,15100,1510003,SHL570,WKXRWTP7,2018-11-17,2200-01-01 00:00:00,1,2200,46,2018
2019-03-14,78833,308.92499999999995,1,11,2019,1.0,FE,FE1,FE100,FE10000,UH2WWF,3FAIRJ4W,2018-09-05,2200-01-01 00:00:00,1,2200,36,2018
2019-03-14,38767,69.07600000000001,10,11,2019,1.0,15,151,15100,1510002,4HJSP5,79VL731U,2018-02-08,2200-01-01 00:00:00,1,2200,6,2018
2019-03-14,84395,136.076,9,11,2019,1.0,15,151,15100,1510003,GVL335,WKXRWTP7,2018-04-12,2200-01-01 00:00:00,1,2200,15,2018
2019-03-14,83329,84.51,9,11,2019,1.0,15,151,15100,1510002,VWHZMG,79VL731U,2018-11-20,2200-01-01 00:00:00,1,2200,47,2018
2019-03-15,10334,97.944,10,11,2019,1.0,15,151,15100,1510002,4HJSP5,79VL731U,2018-04-19,2200-01-01 00:00:00,1,2200,16,2018
2019-03-15,90611,91.378,4,11,2019,1.0,15,151,15100,1510002,FI3ASO,79VL731U,2018-03-02,2200-01-01 00:00:00,1,2200,9,2018
2019-03-15,60870,115.51,6,11,2019,1.0,15,151,15100,1510003,UEYMBB,WKXRWTP7,2018-01-17,2019-04-02 00:00:00,14,2019,3,2018
2019-03-15,38767,69.07600000000001,8,11,2019,1.0,15,151,15100,1510002,4HJSP5,79VL731U,2018-02-08,2200-01-01 00:00:00,1,2200,6,2018
2019-03-15,17812,73.642,3,11,2019,1.0,15,151,15100,1510002,4O4WSH,79VL731U,2018-09-21,2200-01-01 00:00:00,1,2200,38,2018
2019-03-15,72784,129.642,5,11,2019,1.0,15,151,15100,1510002,AWD3XQ,79VL731U,2018-01-23,2200-01-01 00:00:00,1,2200,4,2018
2019-03-15,49661,158.208,9,11,2019,1.0,15,151,15100,1510003,2CI2A8,WKXRWTP7,2019-02-03,2200-01-01 00:00:00,1,2200,5,2019
2019-03-15,11050,106.076,7,11,2019,1.0,15,151,15100,1510003,CHQKSO,WKXRWTP7,2018-04-21,2200-01-01 00:00:00,1,2200,16,2018
2019-03-15,78833,308.04,1,11,2019,1.0,FE,FE1,FE100,FE10000,UH2WWF,3FAIRJ4W,2018-09-05,2200-01-01 00:00:00,1,2200,36,2018
2019-03-15,84395,136.076,10,11,2019,1.0,15,151,15100,1510003,GVL335,WKXRWTP7,2018-04-12,2200-01-01 00:00:00,1,2200,15,2018
2019-03-15,83329,84.51,9,11,2019,1.0,15,151,15100,1510002,VWHZMG,79VL731U,2018-11-20,2200-01-01 00:00:00,1,2200,47,2018
2019-03-15,89272,121.51,7,11,2019,1.0,15,151,15100,1510003,UH2WWF,WKXRWTP7,2018-04-14,2200-01-01 00:00:00,1,2200,15,2018
2019-03-16,84395,136.076,9,11,2019,1.0,15,151,15100,1510003,GVL335,WKXRWTP7,2018-04-12,2200-01-01 00:00:00,1,2200,15,2018
2019-03-16,38767,69.07600000000001,9,11,2019,1.0,15,151,15100,1510002,4HJSP5,79VL731U,2018-02-08,2200-01-01 00:00:00,1,2200,6,2018
2019-03-16,89272,121.51,5,11,2019,1.0,15,151,15100,1510003,UH2WWF,WKXRWTP7,2018-04-14,2200-01-01 00:00:00,1,2200,15,2018
2019-03-16,57561,90.573,10,11,2019,0.95,15,151,15100,1510002,SHL570,79VL731U,2018-02-10,2019-10-28 00:00:00,44,2019,6,2018
2019-03-16,72784,129.642,8,11,2019,1.0,15,151,15100,1510002,AWD3XQ,79VL731U,2018-01-23,2200-01-01 00:00:00,1,2200,4,2018
2019-03-16,24125,109.944,7,11,2019,1.0,15,151,15100,1510003,UEYMBB,WKXRWTP7,2019-03-08,2019-05-24 00:00:00,21,2019,10,2019
2019-03-16,43678,145.51,9,11,2019,1.0,15,151,15100,1510002,VWHZMG,79VL731U,2018-12-13,2200-01-01 00:00:00,1,2200,50,2018
2019-03-16,11050,106.076,7,11,2019,1.0,15,151,15100,1510003,CHQKSO,WKXRWTP7,2018-04-21,2200-01-01 00:00:00,1,2200,16,2018
2019-03-16,10334,97.944,10,11,2019,1.0,15,151,15100,1510002,4HJSP5,79VL731U,2018-04-19,2200-01-01 00:00:00,1,2200,16,2018
2019-03-16,90611,91.378,4,11,2019,1.0,15,151,15100,1510002,FI3ASO,79VL731U,2018-03-02,2200-01-01 00:00:00,1,2200,9,2018
2019-03-16,78833,308.13,1,11,2019,1.0,FE,FE1,FE100,FE10000,UH2WWF,3FAIRJ4W,2018-09-05,2200-01-01 00:00:00,1,2200,36,2018
2019-03-16,80308,117.944,5,11,2019,1.0,15,151,15100,1510003,7I77VL,WKXRWTP7,2018-07-16,2200-01-01 00:00:00,1,2200,29,2018
2019-03-17,49661,158.208,9,11,2019,1.0,15,151,15100,1510003,2CI2A8,WKXRWTP7,2019-02-03,2200-01-01 00:00:00,1,2200,5,2019
2019-03-17,54404,82.944,9,11,2019,1.0,15,151,15100,1510003,SHL570,WKXRWTP7,2018-11-17,2200-01-01 00:00:00,1,2200,46,2018
2019-03-17,84395,136.076,8,11,2019,1.0,15,151,15100,1510003,GVL335,WKXRWTP7,2018-04-12,2200-01-01 00:00:00,1,2200,15,2018
2019-03-17,80308,117.944,6,11,2019,1.0,15,151,15100,1510003,7I77VL,WKXRWTP7,2018-07-16,2200-01-01 00:00:00,1,2200,29,2018
2019-03-17,83329,84.51,9,11,2019,1.0,15,151,15100,1510002,VWHZMG,79VL731U,2018-11-20,2200-01-01 00:00:00,1,2200,47,2018
2019-03-17,43678,145.51,9,11,2019,1.0,15,151,15100,1510002,VWHZMG,79VL731U,2018-12-13,2200-01-01 00:00:00,1,2200,50,2018
2019-03-18,90611,88.851,4,12,2019,1.0,15,151,15100,1510002,FI3ASO,79VL731U,2018-03-02,2200-01-01 00:00:00,1,2200,9,2018
2019-03-18,24125,109.615,9,12,2019,1.0,15,151,15100,1510003,UEYMBB,WKXRWTP7,2019-03-08,2019-05-24 00:00:00,21,2019,10,2019
2019-03-18,60870,115.174,6,12,2019,1.0,15,151,15100,1510003,UEYMBB,WKXRWTP7,2018-01-17,2019-04-02 00:00:00,14,2019,3,2018
2019-03-18,72784,117.1566,8,12,2019,0.9,15,151,15100,1510002,AWD3XQ,79VL731U,2018-01-23,2200-01-01 00:00:00,1,2200,4,2018
2019-03-18,80308,117.174,9,12,2019,1.0,15,151,15100,1510003,7I77VL,WKXRWTP7,2018-07-16,2200-01-01 00:00:00,1,2200,29,2018
2019-03-18,84395,137.056,8,12,2019,1.0,15,151,15100,1510003,GVL335,WKXRWTP7,2018-04-12,2200-01-01 00:00:00,1,2200,15,2018
2019-03-18,83329,84.17399999999998,9,12,2019,1.0,15,151,15100,1510002,VWHZMG,79VL731U,2018-11-20,2200-01-01 00:00:00,1,2200,47,2018
2019-03-18,38767,68.733,10,12,2019,1.0,15,151,15100,1510002,4HJSP5,79VL731U,2018-02-08,2200-01-01 00:00:00,1,2200,6,2018
2019-03-18,10334,97.174,9,12,2019,1.0,15,151,15100,1510002,4HJSP5,79VL731U,2018-04-19,2200-01-01 00:00:00,1,2200,16,2018
2019-03-19,60870,115.174,6,12,2019,1.0,15,151,15100,1510003,UEYMBB,WKXRWTP7,2018-01-17,2019-04-02 00:00:00,14,2019,3,2018
2019-03-19,83329,84.17399999999998,10,12,2019,1.0,15,151,15100,1510002,VWHZMG,79VL731U,2018-11-20,2200-01-01 00:00:00,1,2200,47,2018
2019-03-19,80308,117.174,7,12,2019,1.0,15,151,15100,1510003,7I77VL,WKXRWTP7,2018-07-16,2200-01-01 00:00:00,1,2200,29,2018
2019-03-19,54404,82.17399999999998,8,12,2019,1.0,15,151,15100,1510003,SHL570,WKXRWTP7,2018-11-17,2200-01-01 00:00:00,1,2200,46,2018
2019-03-19,38767,68.733,8,12,2019,1.0,15,151,15100,1510002,4HJSP5,79VL731U,2018-02-08,2200-01-01 00:00:00,1,2200,6,2018
2019-03-19,24125,109.615,8,12,2019,1.0,15,151,15100,1510003,UEYMBB,WKXRWTP7,2019-03-08,2019-05-24 00:00:00,21,2019,10,2019
2019-03-19,17812,75.497,3,12,2019,1.0,15,151,15100,1510002,4O4WSH,79VL731U,2018-09-21,2200-01-01 00:00:00,1,2200,38,2018
2019-03-19,10334,97.174,10,12,2019,1.0,15,151,15100,1510002,4HJSP5,79VL731U,2018-04-19,2200-01-01 00:00:00,1,2200,16,2018
2019-03-19,89272,121.615,9,12,2019,1.0,15,151,15100,1510003,UH2WWF,WKXRWTP7,2018-04-14,2200-01-01 00:00:00,1,2200,15,2018
2019-03-19,72784,117.1566,8,12,2019,0.9,15,151,15100,1510002,AWD3XQ,79VL731U,2018-01-23,2200-01-01 00:00:00,1,2200,4,2018
2019-03-20,49661,160.497,9,12,2019,1.0,15,151,15100,1510003,2CI2A8,WKXRWTP7,2019-02-03,2200-01-01 00:00:00,1,2200,5,2019
2019-03-20,32950,447.0,1,12,2019,1.0,FE,FE1,FE100,FE10000,AO59EQ,3FAIRJ4W,2018-01-15,2200-01-01 00:00:00,1,2200,3,2018
2019-03-20,80308,117.174,9,12,2019,1.0,15,151,15100,1510003,7I77VL,WKXRWTP7,2018-07-16,2200-01-01 00:00:00,1,2200,29,2018
2019-03-20,90611,88.851,5,12,2019,1.0,15,151,15100,1510002,FI3ASO,79VL731U,2018-03-02,2200-01-01 00:00:00,1,2200,9,2018
2019-03-20,54404,82.17399999999998,9,12,2019,1.0,15,151,15100,1510003,SHL570,WKXRWTP7,2018-11-17,2200-01-01 00:00:00,1,2200,46,2018
2019-03-20,10334,97.174,9,12,2019,1.0,15,151,15100,1510002,4HJSP5,79VL731U,2018-04-19,2200-01-01 00:00:00,1,2200,16,2018
2019-03-20,57561,97.615,6,12,2019,1.0,15,151,15100,1510002,SHL570,79VL731U,2018-02-10,2019-10-28 00:00:00,44,2019,6,2018
2019-03-20,43678,146.497,10,12,2019,1.0,15,151,15100,1510002,VWHZMG,79VL731U,2018-12-13,2200-01-01 00:00:00,1,2200,50,2018
2019-03-20,11050,106.615,10,12,2019,1.0,15,151,15100,1510003,CHQKSO,WKXRWTP7,2018-04-21,2200-01-01 00:00:00,1,2200,16,2018
2019-03-20,83329,84.17399999999998,11,12,2019,1.0,15,151,15100,1510002,VWHZMG,79VL731U,2018-11-20,2200-01-01 00:00:00,1,2200,47,2018
2019-03-20,60870,115.174,7,12,2019,1.0,15,151,15100,1510003,UEYMBB,WKXRWTP7,2018-01-17,2019-04-02 00:00:00,14,2019,3,2018
2019-03-20,89272,121.615,9,12,2019,1.0,15,151,15100,1510003,UH2WWF,WKXRWTP7,2018-04-14,2200-01-01 00:00:00,1,2200,15,2018
2019-03-20,17812,75.497,4,12,2019,1.0,15,151,15100,1510002,4O4WSH,79VL731U,2018-09-21,2200-01-01 00:00:00,1,2200,38,2018
2019-03-21,43678,146.497,9,12,2019,1.0,15,151,15100,1510002,VWHZMG,79VL731U,2018-12-13,2200-01-01 00:00:00,1,2200,50,2018
2019-03-21,10334,97.174,10,12,2019,1.0,15,151,15100,1510002,4HJSP5,79VL731U,2018-04-19,2200-01-01 00:00:00,1,2200,16,2018
2019-03-21,17812,75.497,4,12,2019,1.0,15,151,15100,1510002,4O4WSH,79VL731U,2018-09-21,2200-01-01 00:00:00,1,2200,38,2018
2019-03-21,83329,84.17399999999998,9,12,2019,1.0,15,151,15100,1510002,VWHZMG,79VL731U,2018-11-20,2200-01-01 00:00:00,1,2200,47,2018
2019-03-21,60870,115.174,7,12,2019,1.0,15,151,15100,1510003,UEYMBB,WKXRWTP7,2018-01-17,2019-04-02 00:00:00,14,2019,3,2018
2019-03-21,57561,97.615,7,12,2019,1.0,15,151,15100,1510002,SHL570,79VL731U,2018-02-10,2019-10-28 00:00:00,44,2019,6,2018
2019-03-21,49661,160.497,8,12,2019,1.0,15,151,15100,1510003,2CI2A8,WKXRWTP7,2019-02-03,2200-01-01 00:00:00,1,2200,5,2019
2019-03-21,24125,109.615,10,12,2019,1.0,15,151,15100,1510003,UEYMBB,WKXRWTP7,2019-03-08,2019-05-24 00:00:00,21,2019,10,2019
2019-03-21,90611,88.851,4,12,2019,1.0,15,151,15100,1510002,FI3ASO,79VL731U,2018-03-02,2200-01-01 00:00:00,1,2200,9,2018
2019-03-21,89272,121.615,9,12,2019,1.0,15,151,15100,1510003,UH2WWF,WKXRWTP7,2018-04-14,2200-01-01 00:00:00,1,2200,15,2018
2019-03-21,80308,117.174,8,12,2019,1.0,15,151,15100,1510003,7I77VL,WKXRWTP7,2018-07-16,2200-01-01 00:00:00,1,2200,29,2018
2019-03-21,72784,117.1566,8,12,2019,0.9,15,151,15100,1510002,AWD3XQ,79VL731U,2018-01-23,2200-01-01 00:00:00,1,2200,4,2018
2019-03-21,54404,82.17399999999998,9,12,2019,1.0,15,151,15100,1510003,SHL570,WKXRWTP7,2018-11-17,2200-01-01 00:00:00,1,2200,46,2018
2019-03-22,49661,160.497,8,12,2019,1.0,15,151,15100,1510003,2CI2A8,WKXRWTP7,2019-02-03,2200-01-01 00:00:00,1,2200,5,2019
2019-03-22,32950,443.0,1,12,2019,1.0,FE,FE1,FE100,FE10000,AO59EQ,3FAIRJ4W,2018-01-15,2200-01-01 00:00:00,1,2200,3,2018
2019-03-22,84395,137.056,8,12,2019,1.0,15,151,15100,1510003,GVL335,WKXRWTP7,2018-04-12,2200-01-01 00:00:00,1,2200,15,2018
2019-03-22,57561,97.615,7,12,2019,1.0,15,151,15100,1510002,SHL570,79VL731U,2018-02-10,2019-10-28 00:00:00,44,2019,6,2018
2019-03-22,54404,82.17399999999998,9,12,2019,1.0,15,151,15100,1510003,SHL570,WKXRWTP7,2018-11-17,2200-01-01 00:00:00,1,2200,46,2018
2019-03-22,60870,115.174,6,12,2019,1.0,15,151,15100,1510003,UEYMBB,WKXRWTP7,2018-01-17,2019-04-02 00:00:00,14,2019,3,2018
2019-03-22,11050,106.615,9,12,2019,1.0,15,151,15100,1510003,CHQKSO,WKXRWTP7,2018-04-21,2200-01-01 00:00:00,1,2200,16,2018
2019-03-22,10334,97.174,10,12,2019,1.0,15,151,15100,1510002,4HJSP5,79VL731U,2018-04-19,2200-01-01 00:00:00,1,2200,16,2018
2019-03-22,43678,146.497,9,12,2019,1.0,15,151,15100,1510002,VWHZMG,79VL731U,2018-12-13,2200-01-01 00:00:00,1,2200,50,2018
2019-03-22,83329,84.17399999999998,9,12,2019,1.0,15,151,15100,1510002,VWHZMG,79VL731U,2018-11-20,2200-01-01 00:00:00,1,2200,47,2018
